Id,DayOfExperiment,ExperimentDates,StartMeasureTime,EndMeasureTime,MeasureInSeconds,2MinutesMeanEDA,ValidMeanEDA,AverageHeartRate,StartHeartRate,EndHeartRate
sub_076,11.0,2022-09-17,2022-09-17 12:32:05,2022-09-17 12:34:06,120000.0,24.35325592358907,28.46968566730458,,86.0,89.0
sub_076,11.0,2022-09-17,2022-09-17 12:32:05,2022-09-17 12:34:06,120000.0,24.73167279561361,28.894513694188927,,70.0,70.0
sub_076,11.0,2022-09-17,2022-09-17 12:32:05,2022-09-17 12:34:06,120000.0,24.49220118522644,28.648713814033258,,69.0,70.0
sub_076,11.0,2022-09-17,2022-09-17 12:32:05,2022-09-17 12:34:06,120000.0,24.44874273935954,28.556872348396144,,103.0,94.0
sub_076,11.0,2022-09-17,2022-09-17 12:32:05,2022-09-17 12:34:06,120000.0,23.907435274124147,28.48617539198502,,74.0,76.0
sub_076,11.0,2022-09-17,2022-09-17 12:32:05,2022-09-17 12:34:06,120000.0,24.879742272694905,29.695919398257608,,77.0,84.0
sub_076,11.0,2022-09-17,2022-09-17 12:32:05,2022-09-17 12:34:06,120000.0,23.88133002916972,27.87705871496308,101.0,96.0,96.0
sub_076,11.0,2022-09-17,2022-09-17 12:32:05,2022-09-17 12:34:06,120000.0,24.79429408709208,28.96723708327936,80.0,84.0,81.0
sub_076,11.0,2022-09-17,2022-09-17 12:32:05,2022-09-17 12:34:06,120000.0,24.305225133895878,28.372205252396437,82.0,87.0,75.0
sub_076,11.0,2022-09-17,2022-09-17 12:32:05,2022-09-17 12:34:06,120000.0,25.274705950419108,29.51721041689637,101.0,79.0,105.0
sub_076,11.0,2022-09-17,2022-09-17 12:32:05,2022-09-17 12:34:06,120000.0,24.161821349461874,28.209040641784668,85.0,80.0,92.0
sub_076,11.0,2022-09-17,2022-09-17 12:32:05,2022-09-17 12:34:06,120000.0,24.303262360890702,28.654510638588352,79.0,75.0,76.0
sub_076,11.0,2022-09-17,2022-09-17 12:32:05,2022-09-17 12:34:06,120000.0,24.01086975733439,28.61188149206417,,99.0,86.0
sub_076,11.0,2022-09-17,2022-09-17 12:32:05,2022-09-17 12:34:06,120000.0,24.076518058776852,28.398295746636144,,95.0,90.0
sub_076,11.0,2022-09-17,2022-09-17 12:32:05,2022-09-17 12:34:06,120000.0,24.32524771690369,28.425761559996943,,92.0,88.0
sub_076,11.0,2022-09-17,2022-09-17 12:32:05,2022-09-17 12:34:06,120000.0,24.58990542093913,29.01167901029292,,95.0,87.0
sub_076,11.0,2022-09-17,2022-09-17 12:32:05,2022-09-17 12:34:06,120000.0,24.882938130696616,29.06321221209587,,106.0,94.0
sub_076,11.0,2022-09-17,2022-09-17 12:32:05,2022-09-17 12:34:06,120000.0,23.57594692993164,28.68957268461889,,84.0,85.0
sub_076,11.0,2022-09-17,2022-09-17 12:32:05,2022-09-17 12:34:06,120000.0,24.413336435953777,28.78295684106571,66.0,66.0,66.0
sub_076,11.0,2022-09-17,2022-09-17 12:32:05,2022-09-17 12:34:06,120000.0,25.23199334144592,29.76657698326504,,63.0,62.0
sub_076,11.0,2022-09-17,2022-09-17 12:32:05,2022-09-17 12:34:06,120000.0,25.16253417332967,29.69682583055998,59.0,62.0,58.0
sub_076,11.0,2022-09-17,2022-09-17 12:32:05,2022-09-17 12:34:06,120000.0,25.05751334826152,29.5462646869698,,56.0,54.0
sub_076,11.0,2022-09-17,2022-09-17 12:32:05,2022-09-17 12:34:06,120000.0,24.41772575378418,29.4059096610192,74.0,75.0,72.0
sub_076,11.0,2022-09-17,2022-09-17 12:32:05,2022-09-17 12:34:06,120000.0,23.62021577453613,29.013269070497493,,62.0,60.0
sub_076,11.0,2022-09-17,2022-09-17 12:32:05,2022-09-17 12:34:06,120000.0,24.373636611302693,28.45027940750122,,62.0,61.0
sub_076,11.0,2022-09-17,2022-09-17 12:32:05,2022-09-17 12:34:06,120000.0,22.98927257244404,29.38203756588021,,63.0,64.0
sub_076,11.0,2022-09-17,2022-09-17 12:32:05,2022-09-17 12:34:06,120000.0,23.778922056115192,29.150455265254763,,67.0,66.0
sub_076,11.0,2022-09-17,2022-09-17 12:32:05,2022-09-17 12:34:06,120000.0,24.645959854125977,29.336285883066605,,60.0,60.0
sub_076,11.0,2022-09-17,2022-09-17 12:32:05,2022-09-17 12:34:06,120000.0,24.80150826772054,29.22445233662923,,60.0,60.0
sub_076,11.0,2022-09-17,2022-09-17 12:32:05,2022-09-17 12:34:06,120000.0,24.698924160003664,28.87200867399877,,97.0,86.0
sub_076,11.0,2022-09-17,2022-09-17 12:32:05,2022-09-17 12:34:06,120000.0,25.00655026435852,29.19617188578904,,58.0,59.0
sub_076,11.0,2022-09-17,2022-09-17 12:32:05,2022-09-17 12:34:06,120000.0,24.206973934173583,28.804928249782986,,87.0,70.0
sub_076,11.0,2022-09-17,2022-09-17 12:32:05,2022-09-17 12:34:06,120000.0,25.15479629834493,29.37096004096829,,66.0,66.0
sub_076,11.0,2022-09-17,2022-09-17 12:32:05,2022-09-17 12:34:06,120000.0,24.948570108413698,29.13366641998291,62.0,62.0,61.0
sub_076,11.0,2022-09-17,2022-09-17 12:32:05,2022-09-17 12:34:06,120000.0,24.455171871185303,28.55358583450317,59.0,64.0,58.0
sub_076,11.0,2022-09-17,2022-09-17 12:32:05,2022-09-17 12:34:06,120000.0,24.603289874394736,29.580639367354543,,65.0,66.0
sub_076,11.0,2022-09-17,2022-09-17 12:32:05,2022-09-17 12:34:06,120000.0,24.60848970413208,28.735845336914064,,66.0,65.0
sub_076,11.0,2022-09-17,2022-09-17 12:32:05,2022-09-17 12:34:06,120000.0,24.37684113184611,28.465915870666503,71.0,71.0,69.0
sub_076,11.0,2022-09-17,2022-09-17 12:32:05,2022-09-17 12:34:06,120000.0,25.064778741200765,29.26321796417236,,59.0,59.0
sub_076,11.0,2022-09-17,2022-09-17 12:32:05,2022-09-17 12:34:06,180000.0,25.43526068793403,28.48611757832189,,72.0,76.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,24.492153533299764,28.6094491939352,96.0,89.0,99.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,24.773519454956052,29.034786203856108,,86.0,103.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,24.242293723424275,28.308958771408246,,99.0,103.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,24.25402553876241,28.33528506630345,,109.0,112.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,24.09582556088765,28.12223022152679,107.0,107.0,115.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,24.518735949198405,28.670966466267902,,81.0,96.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,23.689795462290444,27.952129652333813,,108.0,119.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,24.857292954126997,29.02991158621652,91.0,89.0,94.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,24.1791925201416,28.040239806222445,92.0,101.0,96.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,23.191058762868245,28.14441812955416,98.0,99.0,98.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,23.569600540161133,27.85732944975508,,109.0,110.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,21.40778138902452,28.672184831352645,,87.0,98.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,23.666417996088665,27.94337266620837,,112.0,105.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,24.88217428525289,29.044747352600098,,87.0,92.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,23.944071372350056,27.95059482574463,,124.0,121.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,24.609594599405924,29.02398555794942,,81.0,88.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,24.06833907763163,28.096062965393067,,114.0,106.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,24.013843965530395,28.585194440232108,83.0,84.0,81.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,24.009939908981323,28.027033386230467,108.0,118.0,106.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,24.769727929433188,28.91010515213013,93.0,92.0,92.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,24.28237067858378,28.342375602722168,,111.0,101.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,23.669818671544395,27.920538629804337,,111.0,99.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,23.708249298731484,28.244613770515688,,123.0,115.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,24.37372487386068,28.484581188279755,,104.0,99.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,23.86290980974833,28.136355283309,,112.0,108.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,23.648268447875974,28.483553499278457,,101.0,100.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,22.028317301613946,29.72339949315908,,83.0,83.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,25.12754696210225,29.612711935332328,,74.0,84.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,24.63089405695597,29.306666870911915,,77.0,84.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,24.731852944691976,29.73598450422287,,97.0,97.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,25.39668672879537,29.65125913619995,,96.0,96.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,25.22324843406677,29.46149549176616,,87.0,86.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,25.177034838994345,29.406394565228336,,86.0,87.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,24.855186144510903,29.017634563446045,,87.0,86.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,25.11793723106384,29.322657985687258,,112.0,111.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,25.03433132171631,29.79690491423315,,77.0,89.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,25.570432662963867,29.853024177944537,,63.0,81.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,24.65028918584188,29.333580990226903,,94.0,90.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,24.351140165328975,28.4308896446228,,88.0,85.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,24.87109829584757,29.06603887892261,,86.0,86.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,25.277426369984944,29.513224212490783,,69.0,83.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,24.942881886164347,29.69280022990947,,93.0,92.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,24.593945455551147,29.04100642361484,,79.0,88.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,24.29228205871582,29.832798417081538,,82.0,84.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,25.345858558019003,29.58822419471348,,84.0,82.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,23.636567834707407,29.886215969007843,,86.0,87.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,24.694132328033447,29.110687334512928,,99.0,98.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,24.777146291732787,28.92568214416504,,72.0,83.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,24.796611134211226,28.996835666698413,,91.0,84.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,25.1027215162913,29.619122374685187,,89.0,90.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,24.79206196467082,28.94735590616862,,105.0,95.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,25.17820576032003,29.387570452946488,,91.0,85.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,24.81538783709208,28.9751133476336,,89.0,83.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,24.76151288350423,28.902937820277263,,81.0,84.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,24.607272561391195,28.737101980980405,,110.0,122.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,24.261303091049196,29.172748663990767,,71.0,80.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,24.24880191485087,28.621256189248,,71.0,80.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,24.247985728581742,28.34014363191565,,90.0,85.0
sub_077,16.0,2022-11-03,2022-11-03 12:07:20,2022-11-03 12:09:22,120000.0,24.32636456489563,28.67494509918521,,83.0,81.0
